Current_Date,Location,Next_Date,HCHO_reading
2019-03-28,Kandy Proper,2019-03-29,0.0002802419303598
2019-03-29,Kandy Proper,2019-03-30,0.0002567723306814999
2019-03-30,Kandy Proper,2019-03-31,0.0001790145679855
2019-03-31,Kandy Proper,2019-04-01,0.0001790145679855
2019-04-01,Kandy Proper,2019-04-02,0.0001790145679855
2019-04-02,Kandy Proper,2019-04-03,0.0001707946467973
2019-04-03,Kandy Proper,2019-04-04,0.0002427714893424
2019-04-04,Kandy Proper,2019-04-05,0.0002338054752107
2019-04-05,Kandy Proper,2019-04-06,0.0001627528749175
2019-04-06,Kandy Proper,2019-04-07,0.0001725198818631
2019-04-07,Kandy Proper,2019-04-08,0.000270485470537
2019-04-08,Kandy Proper,2019-04-09,0.0002632230681999
2019-04-09,Kandy Proper,2019-04-10,0.0002203272160841
2019-04-10,Kandy Proper,2019-04-11,0.00024177514214199995
2019-04-11,Kandy Proper,2019-04-12,7.003218392882879e-05
2019-04-12,Kandy Proper,2019-04-13,0.0002119455363545
2019-04-13,Kandy Proper,2019-04-14,8.435604480337817e-05
2019-04-14,Kandy Proper,2019-04-15,0.00011544264764987807
2019-04-15,Kandy Proper,2019-04-16,0.0001318046477124428
2019-04-16,Kandy Proper,2019-04-17,0.00012362364768116036
2019-04-17,Kandy Proper,2019-04-18,0.0001318046477124428
2019-04-18,Kandy Proper,2019-04-19,0.0001367393922806
2019-04-19,Kandy Proper,2019-04-20,0.0001502073732536
2019-04-20,Kandy Proper,2019-04-21,0.00014347338276709994
2019-04-21,Kandy Proper,2019-04-22,0.0001330528287211
2019-04-22,Kandy Proper,2019-04-23,0.0002652660056679
2019-04-23,Kandy Proper,2019-04-24,0.0001897010952234
2019-04-24,Kandy Proper,2019-04-25,0.000115200123351
2019-04-25,Kandy Proper,2019-04-26,0.00011099913070787635
2019-04-26,Kandy Proper,2019-04-27,0.00017833797492936669
2019-04-27,Kandy Proper,2019-04-28,0.00018891114972233332
2019-04-28,Kandy Proper,2019-04-29,0.0001738814462858
2019-04-29,Kandy Proper,2019-04-30,0.00018139629800406658
2019-04-30,Kandy Proper,2019-05-01,0.0001738814462858
2019-05-01,Kandy Proper,2019-05-02,0.00017763887214493327
2019-05-02,Kandy Proper,2019-05-03,0.00020550477557859998
2019-05-03,Kandy Proper,2019-05-04,0.00016230655178423332
2019-05-04,Kandy Proper,2019-05-05,0.0002141238897929
2019-05-05,Kandy Proper,2019-05-06,7.564946081848705e-05
2019-05-06,Kandy Proper,2019-05-07,0.0001629478259072
2019-05-07,Kandy Proper,2019-05-08,0.0001492011730946
2019-05-08,Kandy Proper,2019-05-09,0.0001659245919994
2019-05-09,Kandy Proper,2019-05-10,0.0001472336010995
2019-05-10,Kandy Proper,2019-05-11,0.0002406209292845
2019-05-11,Kandy Proper,2019-05-12,0.0001774082428821
2019-05-12,Kandy Proper,2019-05-13,7.851454164433835e-05
2019-05-13,Kandy Proper,2019-05-14,8.480921821304122e-05
2019-05-14,Kandy Proper,2019-05-15,0.0002565932360046
2019-05-15,Kandy Proper,2019-05-16,0.0001084387637971
2019-05-16,Kandy Proper,2019-05-17,0.0002581514024065
2019-05-17,Kandy Proper,2019-05-18,0.0001626728519143
2019-05-18,Kandy Proper,2019-05-19,0.0001316183951811
2019-05-19,Kandy Proper,2019-05-20,0.0001846422713296
2019-05-20,Kandy Proper,2019-05-21,0.0001931410056934
2019-05-21,Kandy Proper,2019-05-22,0.0001087283892095
2019-05-22,Kandy Proper,2019-05-23,0.00015093469745144995
2019-05-23,Kandy Proper,2019-05-24,0.00012983154333047497
2019-05-24,Kandy Proper,2019-05-25,0.000101328985777
2019-05-25,Kandy Proper,2019-05-26,-1.1236420671396437e-05
2019-05-26,Kandy Proper,2019-05-27,0.0001002702697374
2019-05-27,Kandy Proper,2019-05-28,0.0001920604607636
2019-05-28,Kandy Proper,2019-05-29,0.0001766797704591
2019-05-29,Kandy Proper,2019-05-30,0.0002707986967031
2019-05-30,Kandy Proper,2019-05-31,0.0002678791857473
2019-05-31,Kandy Proper,2019-06-01,0.0001484190889814
2019-06-01,Kandy Proper,2019-06-02,2.7427695851211677e-05
2019-06-02,Kandy Proper,2019-06-03,0.00013723955328
2019-06-03,Kandy Proper,2019-06-04,0.00011038039057500928
2019-06-04,Kandy Proper,2019-06-05,0.0001102947689259
2019-06-05,Kandy Proper,2019-06-06,0.00012688967986127552
2019-06-06,Kandy Proper,2019-06-07,0.00011859222439358769
2019-06-07,Kandy Proper,2019-06-08,0.00012688967986127552
2019-06-08,Kandy Proper,2019-06-09,0.00012274095212743154
2019-06-09,Kandy Proper,2019-06-10,0.0001298232751426
2019-06-10,Kandy Proper,2019-06-11,6.364727374864898e-05
2019-06-11,Kandy Proper,2019-06-12,9.29756764723738e-05
2019-06-12,Kandy Proper,2019-06-13,7.83114751105113e-05
2019-06-13,Kandy Proper,2019-06-14,0.0001227748434757
2019-06-14,Kandy Proper,2019-06-15,8.935796692600083e-06
2019-06-15,Kandy Proper,2019-06-16,0.0001109789303632
2019-06-16,Kandy Proper,2019-06-17,8.978404673863681e-05
2019-06-17,Kandy Proper,2019-06-18,1.569671117488859e-07
2019-06-18,Kandy Proper,2019-06-19,7.384788689971693e-05
2019-06-19,Kandy Proper,2019-06-20,0.0001137372567619
2019-06-20,Kandy Proper,2019-06-21,5.5827920924915556e-05
