Current_Date,Location,Next_Date,HCHO_reading
2020-01-18,"Deniyaya, Matara",2020-01-19,-3.063655407360958e-05
2020-01-19,"Deniyaya, Matara",2020-01-20,0.0002380160347689
2020-01-20,"Deniyaya, Matara",2020-01-21,8.649788570140081e-05
2020-01-21,"Deniyaya, Matara",2020-01-22,5.912812620378361e-05
2020-01-22,"Deniyaya, Matara",2020-01-23,0.0001127059149439
2020-01-23,"Deniyaya, Matara",2020-01-24,4.176835190634863e-05
2020-01-24,"Deniyaya, Matara",2020-01-25,0.0001065585373179
2020-01-25,"Deniyaya, Matara",2020-01-26,0.0001661374720926
2020-01-26,"Deniyaya, Matara",2020-01-27,7.276855495625505e-05
2020-01-27,"Deniyaya, Matara",2020-01-28,0.00011515485478891836
2020-01-28,"Deniyaya, Matara",2020-01-29,6.942144958326742e-05
2020-01-29,"Deniyaya, Matara",2020-01-30,0.0001887968234636
2020-01-30,"Deniyaya, Matara",2020-01-31,7.285972572016812e-05
2020-01-31,"Deniyaya, Matara",2020-02-01,0.0002529024599017
2020-02-01,"Deniyaya, Matara",2020-02-02,0.0001415127839008
2020-02-02,"Deniyaya, Matara",2020-02-03,7.155292117745567e-05
2020-02-03,"Deniyaya, Matara",2020-02-04,3.034274868696229e-06
2020-02-04,"Deniyaya, Matara",2020-02-05,7.203332664898396e-05
2020-02-05,"Deniyaya, Matara",2020-02-06,3.729359802307595e-05
2020-02-06,"Deniyaya, Matara",2020-02-07,0.0002128889628819
2020-02-07,"Deniyaya, Matara",2020-02-08,9.207190091336028e-05
2020-02-08,"Deniyaya, Matara",2020-02-09,0.00015248043189763013
2020-02-09,"Deniyaya, Matara",2020-02-10,0.0001354965851584
2020-02-10,"Deniyaya, Matara",2020-02-11,0.0001617020217739
2020-02-11,"Deniyaya, Matara",2020-02-12,0.0001742292469876
2020-02-12,"Deniyaya, Matara",2020-02-13,0.0002540055798295
2020-02-13,"Deniyaya, Matara",2020-02-14,3.371115622175777e-05
2020-02-14,"Deniyaya, Matara",2020-02-15,0.00015398199434628592
2020-02-15,"Deniyaya, Matara",2020-02-16,0.00014385836802562887
2020-02-16,"Deniyaya, Matara",2020-02-17,0.0001794127728646
2020-02-17,"Deniyaya, Matara",2020-02-18,0.0002209353604297
2020-02-18,"Deniyaya, Matara",2020-02-19,6.674241804341922e-05
2020-02-19,"Deniyaya, Matara",2020-02-20,0.0001222466447894
2020-02-20,"Deniyaya, Matara",2020-02-21,8.883904957213684e-05
2020-02-21,"Deniyaya, Matara",2020-02-22,-1.5101279314800582e-05
2020-02-22,"Deniyaya, Matara",2020-02-23,6.532813834891206e-05
2020-02-23,"Deniyaya, Matara",2020-02-24,0.0001415435780818
2020-02-24,"Deniyaya, Matara",2020-02-25,6.469066327585497e-05
2020-02-25,"Deniyaya, Matara",2020-02-26,2.3133790736772745e-05
2020-02-26,"Deniyaya, Matara",2020-02-27,6.435616459262533e-05
2020-02-27,"Deniyaya, Matara",2020-02-28,0.0001474108560456
2020-02-28,"Deniyaya, Matara",2020-02-29,7.261802893327325e-05
2020-02-29,"Deniyaya, Matara",2020-03-01,9.479501652383283e-05
2020-03-01,"Deniyaya, Matara",2020-03-02,0.00011001444248943658
2020-03-02,"Deniyaya, Matara",2020-03-03,0.0002432750616004
2020-03-03,"Deniyaya, Matara",2020-03-04,0.0001371470386965
2020-03-04,"Deniyaya, Matara",2020-03-05,0.0003196327910867
2020-03-05,"Deniyaya, Matara",2020-03-06,0.00023335163046119998
2020-03-06,"Deniyaya, Matara",2020-03-07,0.00022838991489159996
2020-03-07,"Deniyaya, Matara",2020-03-08,9.590982845119733e-05
2020-03-08,"Deniyaya, Matara",2020-03-09,8.151255612816e-05
2020-03-09,"Deniyaya, Matara",2020-03-10,0.0002133951068221
2020-03-10,"Deniyaya, Matara",2020-03-11,8.807318490189663e-05
2020-03-11,"Deniyaya, Matara",2020-03-12,0.0001212261634002
2020-03-12,"Deniyaya, Matara",2020-03-13,0.0001866045606144
2020-03-13,"Deniyaya, Matara",2020-03-14,0.0002164612674754
2020-03-14,"Deniyaya, Matara",2020-03-15,0.0001451271620085
2020-03-15,"Deniyaya, Matara",2020-03-16,7.107494193457907e-05
2020-03-16,"Deniyaya, Matara",2020-03-17,1.4219102992139211e-05
2020-03-17,"Deniyaya, Matara",2020-03-18,7.680706897840607e-05
2020-03-18,"Deniyaya, Matara",2020-03-19,0.0002336150704328
2020-03-19,"Deniyaya, Matara",2020-03-20,6.550971145592522e-05
2020-03-20,"Deniyaya, Matara",2020-03-21,4.255753104668866e-05
2020-03-21,"Deniyaya, Matara",2020-03-22,0.0001205499327439
2020-03-22,"Deniyaya, Matara",2020-03-23,0.0001706812737525
2020-03-23,"Deniyaya, Matara",2020-03-24,0.0001902743112101
2020-03-24,"Deniyaya, Matara",2020-03-25,0.0001626924924219
2020-03-25,"Deniyaya, Matara",2020-03-26,0.0001398410212964
2020-03-26,"Deniyaya, Matara",2020-03-27,0.0002149587402132
2020-03-27,"Deniyaya, Matara",2020-03-28,0.0001548500985252
2020-03-28,"Deniyaya, Matara",2020-03-29,0.0001659523665068
2020-03-29,"Deniyaya, Matara",2020-03-30,0.0001050452628987
2020-03-30,"Deniyaya, Matara",2020-03-31,0.0002204980965198
2020-03-31,"Deniyaya, Matara",2020-04-01,0.0001623857386471
2020-04-01,"Deniyaya, Matara",2020-04-02,0.0001385958375868
2020-04-02,"Deniyaya, Matara",2020-04-03,0.0001188315780021
2020-04-03,"Deniyaya, Matara",2020-04-04,0.0001931528322209
2020-04-04,"Deniyaya, Matara",2020-04-05,0.00015019341593659999
2020-04-05,"Deniyaya, Matara",2020-04-06,0.0002263844998637
2020-04-06,"Deniyaya, Matara",2020-04-07,0.00020976866604229997
2020-04-07,"Deniyaya, Matara",2020-04-08,0.0001089687322607
2020-04-08,"Deniyaya, Matara",2020-04-09,0.0001147216354394
2020-04-09,"Deniyaya, Matara",2020-04-10,0.0001323069220559
2020-04-10,"Deniyaya, Matara",2020-04-11,9.85519800843023e-05
2020-04-11,"Deniyaya, Matara",2020-04-12,6.881059950028768e-05
2020-04-12,"Deniyaya, Matara",2020-04-13,3.27301412484459e-05
2020-04-13,"Deniyaya, Matara",2020-04-14,3.621056330483745e-05
2020-04-14,"Deniyaya, Matara",2020-04-15,0.0001241814675436
2020-04-15,"Deniyaya, Matara",2020-04-16,6.521946258410748e-05
2020-04-16,"Deniyaya, Matara",2020-04-17,2.395888714090688e-06
2020-04-17,"Deniyaya, Matara",2020-04-18,6.393227294726602e-05
2020-04-18,"Deniyaya, Matara",2020-04-19,6.948048640131524e-05
2020-04-19,"Deniyaya, Matara",2020-04-20,6.384248190519383e-05
2020-04-20,"Deniyaya, Matara",2020-04-21,0.000138173020811
2020-04-21,"Deniyaya, Matara",2020-04-22,0.0001303255564684
2020-04-22,"Deniyaya, Matara",2020-04-23,0.00011078035306153124
2020-04-23,"Deniyaya, Matara",2020-04-24,3.486263002774481e-06
2020-04-24,"Deniyaya, Matara",2020-04-25,-7.571987892228614e-06
2020-04-25,"Deniyaya, Matara",2020-04-26,-0.0001798300261581
2020-04-26,"Deniyaya, Matara",2020-04-27,8.073384512511853e-05
2020-04-27,"Deniyaya, Matara",2020-04-28,0.0001121884341241
2020-04-28,"Deniyaya, Matara",2020-04-29,0.0002022100508204
2020-04-29,"Deniyaya, Matara",2020-04-30,9.111307020899032e-05
2020-04-30,"Deniyaya, Matara",2020-05-01,0.0001920155304563
2020-05-01,"Deniyaya, Matara",2020-05-02,0.0001749976495949
2020-05-02,"Deniyaya, Matara",2020-05-03,0.00015270875008673005
2020-05-03,"Deniyaya, Matara",2020-05-04,0.00018350659002559994
2020-05-04,"Deniyaya, Matara",2020-05-05,5.825853853115324e-05
2020-05-05,"Deniyaya, Matara",2020-05-06,5.825853853115324e-05
2020-05-06,"Deniyaya, Matara",2020-05-07,5.825853853115324e-05
2020-05-07,"Deniyaya, Matara",2020-05-08,-4.922578568208555e-05
2020-05-08,"Deniyaya, Matara",2020-05-09,0.0001066485002667
2020-05-09,"Deniyaya, Matara",2020-05-10,2.8711357292307184e-05
2020-05-10,"Deniyaya, Matara",2020-05-11,2.8711357292307184e-05
2020-05-11,"Deniyaya, Matara",2020-05-12,0.0001066485002667
2020-05-12,"Deniyaya, Matara",2020-05-13,8.813543154319978e-05
2020-05-13,"Deniyaya, Matara",2020-05-14,0.000130520584253
2020-05-14,"Deniyaya, Matara",2020-05-15,0.00010932800789809985
2020-05-15,"Deniyaya, Matara",2020-05-16,0.000125077001634
2020-05-16,"Deniyaya, Matara",2020-05-17,0.00012779879294349996
2020-05-17,"Deniyaya, Matara",2020-05-18,0.000125077001634
2020-05-18,"Deniyaya, Matara",2020-05-19,0.0001085663751123
2020-05-19,"Deniyaya, Matara",2020-05-20,0.0001085663751123
2020-05-20,"Deniyaya, Matara",2020-05-21,8.066085494189349e-05
2020-05-21,"Deniyaya, Matara",2020-05-22,0.0001064809700281
2020-05-22,"Deniyaya, Matara",2020-05-23,9.35709124849967e-05
2020-05-23,"Deniyaya, Matara",2020-05-24,4.538882770357599e-05
2020-05-24,"Deniyaya, Matara",2020-05-25,5.450283041426242e-05
2020-05-25,"Deniyaya, Matara",2020-05-26,4.994582905891916e-05
2020-05-26,"Deniyaya, Matara",2020-05-27,0.0001745190751963
2020-05-27,"Deniyaya, Matara",2020-05-28,0.00011451095280528117
2020-05-28,"Deniyaya, Matara",2020-05-29,0.0001745190751963
2020-05-29,"Deniyaya, Matara",2020-05-30,0.0001745190751963
2020-05-30,"Deniyaya, Matara",2020-05-31,9.748732206240254e-05
2020-05-31,"Deniyaya, Matara",2020-06-01,9.112752099849167e-05
2020-06-01,"Deniyaya, Matara",2020-06-02,8.765331116827676e-05
2020-06-02,"Deniyaya, Matara",2020-06-03,0.0001365986811061
2020-06-03,"Deniyaya, Matara",2020-06-04,4.755925841214103e-05
2020-06-04,"Deniyaya, Matara",2020-06-05,0.0001642768098681
2020-06-05,"Deniyaya, Matara",2020-06-06,2.940111799718637e-05
2020-06-06,"Deniyaya, Matara",2020-06-07,8.04123954258091e-05
2020-06-07,"Deniyaya, Matara",2020-06-08,9.683896393264313e-05
2020-06-08,"Deniyaya, Matara",2020-06-09,2.940111799718637e-05
2020-06-09,"Deniyaya, Matara",2020-06-10,2.50764877911081e-05
2020-06-10,"Deniyaya, Matara",2020-06-11,2.50764877911081e-05
2020-06-11,"Deniyaya, Matara",2020-06-12,4.234014420232019e-05
2020-06-12,"Deniyaya, Matara",2020-06-13,-2.881475514700113e-05
2020-06-13,"Deniyaya, Matara",2020-06-14,2.192511656417452e-05
2020-06-14,"Deniyaya, Matara",2020-06-15,9.755461637929395e-05
2020-06-15,"Deniyaya, Matara",2020-06-16,5.990239896855989e-05
2020-06-16,"Deniyaya, Matara",2020-06-17,5.9794043970676096e-05
2020-06-17,"Deniyaya, Matara",2020-06-18,7.872850767392689e-05
2020-06-18,"Deniyaya, Matara",2020-06-19,0.0001552861313468
2020-06-19,"Deniyaya, Matara",2020-06-20,-2.214336831122813e-05
2020-06-20,"Deniyaya, Matara",2020-06-21,0.0001352933324333
2020-06-21,"Deniyaya, Matara",2020-06-22,8.947869848962393e-05
2020-06-22,"Deniyaya, Matara",2020-06-23,4.162291499108151e-05
2020-06-23,"Deniyaya, Matara",2020-06-24,0.0002094515544984
2020-06-24,"Deniyaya, Matara",2020-06-25,5.990897422030939e-05
2020-06-25,"Deniyaya, Matara",2020-06-26,0.0001036611479032636
2020-06-26,"Deniyaya, Matara",2020-06-27,0.0002051720192701
2020-06-27,"Deniyaya, Matara",2020-06-28,0.0001124744363319
2020-06-28,"Deniyaya, Matara",2020-06-29,0.00015882322780099995
2020-06-29,"Deniyaya, Matara",2020-06-30,5.667417479348952e-05
2020-06-30,"Deniyaya, Matara",2020-07-01,8.45743055626947e-05
2020-07-01,"Deniyaya, Matara",2020-07-02,4.5889721509336015e-05
2020-07-02,"Deniyaya, Matara",2020-07-03,8.012221601086614e-05
2020-07-03,"Deniyaya, Matara",2020-07-04,6.300596876010104e-05
2020-07-04,"Deniyaya, Matara",2020-07-05,8.639349798422517e-05
2020-07-05,"Deniyaya, Matara",2020-07-06,0.0001225770297818
2020-07-06,"Deniyaya, Matara",2020-07-07,0.00010448526388301254
2020-07-07,"Deniyaya, Matara",2020-07-08,7.719590280196281e-05
2020-07-08,"Deniyaya, Matara",2020-07-09,9.988646629188134e-05
2020-07-09,"Deniyaya, Matara",2020-07-10,-4.600551980790239e-05
2020-07-10,"Deniyaya, Matara",2020-07-11,0.0001133111030949
2020-07-11,"Deniyaya, Matara",2020-07-12,3.3652791643498756e-05
2020-07-12,"Deniyaya, Matara",2020-07-13,4.19976992453612e-05
2020-07-13,"Deniyaya, Matara",2020-07-14,0.0001579608688965
2020-07-14,"Deniyaya, Matara",2020-07-15,0.0001246352851251
2020-07-15,"Deniyaya, Matara",2020-07-16,0.000163621393785
2020-07-16,"Deniyaya, Matara",2020-07-17,0.00014873918260219996
2020-07-17,"Deniyaya, Matara",2020-07-18,0.00014412833945504994
2020-07-18,"Deniyaya, Matara",2020-07-19,0.000163621393785
2020-07-19,"Deniyaya, Matara",2020-07-20,4.0699195288202375e-05
2020-07-20,"Deniyaya, Matara",2020-07-21,4.0699195288202375e-05
2020-07-21,"Deniyaya, Matara",2020-07-22,4.0699195288202375e-05
2020-07-22,"Deniyaya, Matara",2020-07-23,0.00024879369380105114
2020-07-23,"Deniyaya, Matara",2020-07-24,0.00024879369380105114
2020-07-24,"Deniyaya, Matara",2020-07-25,0.0001364200889515
2020-07-25,"Deniyaya, Matara",2020-07-26,0.0001364200889515
2020-07-26,"Deniyaya, Matara",2020-07-27,0.0001364200889515
2020-07-27,"Deniyaya, Matara",2020-07-28,0.0001364200889515
2020-07-28,"Deniyaya, Matara",2020-07-29,0.0001364200889515
2020-07-29,"Deniyaya, Matara",2020-07-30,2.1475540234825472e-05
2020-07-30,"Deniyaya, Matara",2020-07-31,5.10486359096364e-05
2020-07-31,"Deniyaya, Matara",2020-08-01,3.6262088072230884e-05
2020-08-01,"Deniyaya, Matara",2020-08-02,3.6262088072230884e-05
2020-08-02,"Deniyaya, Matara",2020-08-03,5.10486359096364e-05
2020-08-03,"Deniyaya, Matara",2020-08-04,4.119093735136608e-05
2020-08-04,"Deniyaya, Matara",2020-08-05,4.3655361990933676e-05
2020-08-05,"Deniyaya, Matara",2020-08-06,5.10486359096364e-05
2020-08-06,"Deniyaya, Matara",2020-08-07,4.5298311750645405e-05
2020-08-07,"Deniyaya, Matara",2020-08-08,-5.112344316348733e-05
2020-08-08,"Deniyaya, Matara",2020-08-09,2.924437244494896e-05
2020-08-09,"Deniyaya, Matara",2020-08-10,-1.0939535359269243e-05
2020-08-10,"Deniyaya, Matara",2020-08-11,-1.0939535359269243e-05
2020-08-11,"Deniyaya, Matara",2020-08-12,2.924437244494896e-05
2020-08-12,"Deniyaya, Matara",2020-08-13,4.1295637467464296e-05
2020-08-13,"Deniyaya, Matara",2020-08-14,3.090356865327022e-05
2020-08-14,"Deniyaya, Matara",2020-08-15,3.336985659278598e-05
2020-08-15,"Deniyaya, Matara",2020-08-16,2.0616734382838223e-05
2020-08-16,"Deniyaya, Matara",2020-08-17,2.794780563557463e-05
2020-08-17,"Deniyaya, Matara",2020-08-18,6.377265381584466e-05
2020-08-18,"Deniyaya, Matara",2020-08-19,9.864819027521158e-05
2020-08-19,"Deniyaya, Matara",2020-08-20,4.9262040098221225e-06
2020-08-20,"Deniyaya, Matara",2020-08-21,2.8190357682196595e-05
2020-08-21,"Deniyaya, Matara",2020-08-22,0.0001861171290337
2020-08-22,"Deniyaya, Matara",2020-08-23,7.621310608758228e-05
2020-08-23,"Deniyaya, Matara",2020-08-24,6.437629697331358e-05
2020-08-24,"Deniyaya, Matara",2020-08-25,1.811283344713564e-05
2020-08-25,"Deniyaya, Matara",2020-08-26,0.0001197921551961
2020-08-26,"Deniyaya, Matara",2020-08-27,0.00010436146086
2020-08-27,"Deniyaya, Matara",2020-08-28,0.0001438969521762
2020-08-28,"Deniyaya, Matara",2020-08-29,-1.0076650261309432e-05
2020-08-29,"Deniyaya, Matara",2020-08-30,9.722794985268776e-06
2020-08-30,"Deniyaya, Matara",2020-08-31,6.355691278891022e-05
2020-08-31,"Deniyaya, Matara",2020-09-01,8.661133966412367e-05
2020-09-01,"Deniyaya, Matara",2020-09-02,5.329701581276751e-05
2020-09-02,"Deniyaya, Matara",2020-09-03,7.508412622651688e-05
2020-09-03,"Deniyaya, Matara",2020-09-04,8.661133966412367e-05
2020-09-04,"Deniyaya, Matara",2020-09-05,7.4993453434322835e-06
2020-09-05,"Deniyaya, Matara",2020-09-06,7.4993453434322835e-06
2020-09-06,"Deniyaya, Matara",2020-09-07,7.4993453434322835e-06
2020-09-07,"Deniyaya, Matara",2020-09-08,7.4993453434322835e-06
2020-09-08,"Deniyaya, Matara",2020-09-09,2.6322920997321783e-05
2020-09-09,"Deniyaya, Matara",2020-09-10,2.6322920997321783e-05
2020-09-10,"Deniyaya, Matara",2020-09-11,2.6322920997321783e-05
2020-09-11,"Deniyaya, Matara",2020-09-12,2.6322920997321783e-05
2020-09-12,"Deniyaya, Matara",2020-09-13,2.6322920997321783e-05
2020-09-13,"Deniyaya, Matara",2020-09-14,2.6322920997321783e-05
2020-09-14,"Deniyaya, Matara",2020-09-15,2.6322920997321783e-05
2020-09-15,"Deniyaya, Matara",2020-09-16,2.6322920997321783e-05
2020-09-16,"Deniyaya, Matara",2020-09-17,2.6322920997321783e-05
2020-09-17,"Deniyaya, Matara",2020-09-18,0.0002224830849442
2020-09-18,"Deniyaya, Matara",2020-09-19,0.0002224830849442
2020-09-19,"Deniyaya, Matara",2020-09-20,0.0002224830849442
2020-09-20,"Deniyaya, Matara",2020-09-21,0.0002224830849442
2020-09-21,"Deniyaya, Matara",2020-09-22,0.0002224830849442
2020-09-22,"Deniyaya, Matara",2020-09-23,0.0002224830849442
2020-09-23,"Deniyaya, Matara",2020-09-24,4.583581010911004e-05
2020-09-24,"Deniyaya, Matara",2020-09-25,4.583581010911004e-05
2020-09-25,"Deniyaya, Matara",2020-09-26,4.583581010911004e-05
2020-09-26,"Deniyaya, Matara",2020-09-27,7.91982205255503e-05
2020-09-27,"Deniyaya, Matara",2020-09-28,0.0001730573872732
2020-09-28,"Deniyaya, Matara",2020-09-29,0.0002153846821328
2020-09-29,"Deniyaya, Matara",2020-09-30,0.00015588009664385007
2020-09-30,"Deniyaya, Matara",2020-10-01,0.00019422103470299995
2020-10-01,"Deniyaya, Matara",2020-10-02,7.805495156078104e-05
2020-10-02,"Deniyaya, Matara",2020-10-03,5.11396381577283e-05
2020-10-03,"Deniyaya, Matara",2020-10-04,0.0001470353174131
2020-10-04,"Deniyaya, Matara",2020-10-05,9.207663571053641e-05
2020-10-05,"Deniyaya, Matara",2020-10-06,-3.243603900121837e-05
2020-10-06,"Deniyaya, Matara",2020-10-07,7.427887270270059e-05
2020-10-07,"Deniyaya, Matara",2020-10-08,8.672872804832765e-05
2020-10-08,"Deniyaya, Matara",2020-10-09,0.0001776092143231
2020-10-09,"Deniyaya, Matara",2020-10-10,0.00011287227169137606
2020-10-10,"Deniyaya, Matara",2020-10-11,-8.375765006525143e-05
2020-10-11,"Deniyaya, Matara",2020-10-12,4.692578212892422e-05
2020-10-12,"Deniyaya, Matara",2020-10-13,-8.375765006525143e-05
2020-10-13,"Deniyaya, Matara",2020-10-14,2.006258289078075e-05
2020-10-14,"Deniyaya, Matara",2020-10-15,2.006258289078075e-05
2020-10-15,"Deniyaya, Matara",2020-10-16,2.006258289078075e-05
2020-10-16,"Deniyaya, Matara",2020-10-17,6.743872324542771e-05
2020-10-17,"Deniyaya, Matara",2020-10-18,6.743872324542771e-05
2020-10-18,"Deniyaya, Matara",2020-10-19,7.88039692583951e-05
2020-10-19,"Deniyaya, Matara",2020-10-20,8.14640135703686e-05
2020-10-20,"Deniyaya, Matara",2020-10-21,4.375215796516543e-05
2020-10-21,"Deniyaya, Matara",2020-10-22,6.800671359797635e-05
2020-10-22,"Deniyaya, Matara",2020-10-23,-5.304393732281136e-05
2020-10-23,"Deniyaya, Matara",2020-10-24,2.8664431224434865e-05
2020-10-24,"Deniyaya, Matara",2020-10-25,-1.2189753049188302e-05
2020-10-25,"Deniyaya, Matara",2020-10-26,1.5337545245524416e-05
2020-10-26,"Deniyaya, Matara",2020-10-27,9.325465439721767e-05
2020-10-27,"Deniyaya, Matara",2020-10-28,5.429609982137099e-05
2020-10-28,"Deniyaya, Matara",2020-10-29,0.0001089228643199
2020-10-29,"Deniyaya, Matara",2020-10-30,8.160948207063558e-05
2020-10-30,"Deniyaya, Matara",2020-10-31,0.000172642832608
2020-10-31,"Deniyaya, Matara",2020-11-01,0.00023514695436019993
2020-11-01,"Deniyaya, Matara",2020-11-02,5.735456422793126e-05
2020-11-02,"Deniyaya, Matara",2020-11-03,0.0001501435976033
2020-11-03,"Deniyaya, Matara",2020-11-04,0.00010374908091561558
2020-11-04,"Deniyaya, Matara",2020-11-05,0.0003044006539601
2020-11-05,"Deniyaya, Matara",2020-11-06,0.00022727212578169996
2020-11-06,"Deniyaya, Matara",2020-11-07,0.0003044006539601
2020-11-07,"Deniyaya, Matara",2020-11-08,0.0003044006539601
2020-11-08,"Deniyaya, Matara",2020-11-09,0.0002786911445673
2020-11-09,"Deniyaya, Matara",2020-11-10,0.0002808075766313
2020-11-10,"Deniyaya, Matara",2020-11-11,0.0002808075766313
2020-11-11,"Deniyaya, Matara",2020-11-12,0.0002808075766313
2020-11-12,"Deniyaya, Matara",2020-11-13,0.0001263750317383
2020-11-13,"Deniyaya, Matara",2020-11-14,0.0001263750317383
2020-11-14,"Deniyaya, Matara",2020-11-15,0.0001263750317383
2020-11-15,"Deniyaya, Matara",2020-11-16,-2.438379987250935e-07
2020-11-16,"Deniyaya, Matara",2020-11-17,-2.438379987250935e-07
2020-11-17,"Deniyaya, Matara",2020-11-18,4.60426935170965e-05
2020-11-18,"Deniyaya, Matara",2020-11-19,2.2899427759185646e-05
2020-11-19,"Deniyaya, Matara",2020-11-20,4.60426935170965e-05
2020-11-20,"Deniyaya, Matara",2020-11-21,0.0001647422607652
2020-11-21,"Deniyaya, Matara",2020-11-22,0.0001647422607652
2020-11-22,"Deniyaya, Matara",2020-11-23,0.0001647422607652
2020-11-23,"Deniyaya, Matara",2020-11-24,0.0001647422607652
2020-11-24,"Deniyaya, Matara",2020-11-25,-6.974433940553965e-06
2020-11-25,"Deniyaya, Matara",2020-11-26,-6.974433940553965e-06
2020-11-26,"Deniyaya, Matara",2020-11-27,4.312117315657817e-05
2020-11-27,"Deniyaya, Matara",2020-11-28,0.0001040317384849
2020-11-28,"Deniyaya, Matara",2020-11-29,7.357645582073902e-05
2020-11-29,"Deniyaya, Matara",2020-11-30,0.0002328566561061
2020-11-30,"Deniyaya, Matara",2020-12-01,0.00016844419729549994
2020-12-01,"Deniyaya, Matara",2020-12-02,0.0002328566561061
2020-12-02,"Deniyaya, Matara",2020-12-03,0.0002328566561061
2020-12-03,"Deniyaya, Matara",2020-12-04,2.8697147545678196e-05
2020-12-04,"Deniyaya, Matara",2020-12-05,0.0001043584689961
2020-12-05,"Deniyaya, Matara",2020-12-06,6.682676556367445e-05
2020-12-06,"Deniyaya, Matara",2020-12-07,0.0001196708083678
2020-12-07,"Deniyaya, Matara",2020-12-08,7.595863888521366e-05
2020-12-08,"Deniyaya, Matara",2020-12-09,7.886755895828837e-06
2020-12-09,"Deniyaya, Matara",2020-12-10,8.53596431075125e-05
2020-12-10,"Deniyaya, Matara",2020-12-11,0.0001971155792713
2020-12-11,"Deniyaya, Matara",2020-12-12,9.678732609154707e-05
2020-12-12,"Deniyaya, Matara",2020-12-13,0.0001281830781171
2020-12-13,"Deniyaya, Matara",2020-12-14,0.00016264932869419993
2020-12-14,"Deniyaya, Matara",2020-12-15,0.0003335391221134
2020-12-15,"Deniyaya, Matara",2020-12-16,5.124336258490429e-05
2020-12-16,"Deniyaya, Matara",2020-12-17,8.139267673429977e-05
2020-12-17,"Deniyaya, Matara",2020-12-18,0.0002554480665353
2020-12-18,"Deniyaya, Matara",2020-12-19,0.000129361368618168
2020-12-19,"Deniyaya, Matara",2020-12-20,0.00016842037163479986
2020-12-20,"Deniyaya, Matara",2020-12-21,0.0002554480665353
2020-12-21,"Deniyaya, Matara",2020-12-22,0.00018440993559608936
2020-12-22,"Deniyaya, Matara",2020-12-23,0.00021193421908505
2020-12-23,"Deniyaya, Matara",2020-12-24,0.0002554480665353
2020-12-24,"Deniyaya, Matara",2020-12-25,0.00021726407373881315
2020-12-25,"Deniyaya, Matara",2020-12-26,0.0002336911428101751
2020-12-26,"Deniyaya, Matara",2020-12-27,0.0002554480665353
2020-12-27,"Deniyaya, Matara",2020-12-28,5.870730820802086e-05
2020-12-28,"Deniyaya, Matara",2020-12-29,5.870730820802086e-05
2020-12-29,"Deniyaya, Matara",2020-12-30,-9.287236051311626e-06
2020-12-30,"Deniyaya, Matara",2020-12-31,0.000154408176711
2020-12-31,"Deniyaya, Matara",2021-01-01,7.256047032984413e-05
2021-01-01,"Deniyaya, Matara",2021-01-02,7.256047032984413e-05
2021-01-02,"Deniyaya, Matara",2021-01-03,0.0003106568161168
2021-01-03,"Deniyaya, Matara",2021-01-04,0.0001056232170524
2021-01-04,"Deniyaya, Matara",2021-01-05,7.407614588947896e-05
2021-01-05,"Deniyaya, Matara",2021-01-06,0.0002104229869099
2021-01-06,"Deniyaya, Matara",2021-01-07,0.0001300407832839263
2021-01-07,"Deniyaya, Matara",2021-01-08,-9.530893663843814e-05
2021-01-08,"Deniyaya, Matara",2021-01-09,5.755702513573088e-05
2021-01-09,"Deniyaya, Matara",2021-01-10,-9.530893663843814e-05
2021-01-10,"Deniyaya, Matara",2021-01-11,-9.530893663843814e-05
2021-01-11,"Deniyaya, Matara",2021-01-12,-4.435361604704843e-05
2021-01-12,"Deniyaya, Matara",2021-01-13,-9.530893663843814e-05
2021-01-13,"Deniyaya, Matara",2021-01-14,-9.530893663843814e-05
2021-01-14,"Deniyaya, Matara",2021-01-15,1.9768748819264147e-06
2021-01-15,"Deniyaya, Matara",2021-01-16,1.9768748819264147e-06
2021-01-16,"Deniyaya, Matara",2021-01-17,1.9768748819264147e-06
2021-01-17,"Deniyaya, Matara",2021-01-18,1.9768748819264147e-06
2021-01-18,"Deniyaya, Matara",2021-01-19,-6.800550885402525e-05
2021-01-19,"Deniyaya, Matara",2021-01-20,-6.800550885402525e-05
2021-01-20,"Deniyaya, Matara",2021-01-21,-6.800550885402525e-05
2021-01-21,"Deniyaya, Matara",2021-01-22,9.540035421273538e-05
2021-01-22,"Deniyaya, Matara",2021-01-23,0.0002039016721164
2021-01-23,"Deniyaya, Matara",2021-01-24,0.00014965101316456763
2021-01-24,"Deniyaya, Matara",2021-01-25,0.0001466468874955
2021-01-25,"Deniyaya, Matara",2021-01-26,0.0001164269934655
2021-01-26,"Deniyaya, Matara",2021-01-27,5.41443757134865e-05
2021-01-27,"Deniyaya, Matara",2021-01-28,0.00010573941889149546
2021-01-28,"Deniyaya, Matara",2021-01-29,8.52856845894932e-05
2021-01-29,"Deniyaya, Matara",2021-01-30,5.41443757134865e-05
2021-01-30,"Deniyaya, Matara",2021-01-31,8.172315973149176e-05
2021-01-31,"Deniyaya, Matara",2021-02-01,6.97150301514899e-05
2021-02-01,"Deniyaya, Matara",2021-02-02,5.148009249658708e-05
2021-02-02,"Deniyaya, Matara",2021-02-03,5.336279870397221e-05
2021-02-03,"Deniyaya, Matara",2021-02-04,5.2421445600279594e-05
2021-02-04,"Deniyaya, Matara",2021-02-05,5.2421445600279594e-05
