District,Area(km^2),Population,Population_density,date,total,new,Lockdown
Colombo Proper,698.7,2455000,3513.668241019035,2020-02-08,1.0,0.0,0
Colombo Proper,698.7,2455000,3513.668241019035,2020-02-09,1.0,0.0,0
Colombo Proper,698.7,2455000,3513.668241019035,2020-02-10,1.0,0.0,0
Colombo Proper,698.7,2455000,3513.668241019035,2020-02-11,1.0,0.0,0
Colombo Proper,698.7,2455000,3513.668241019035,2020-02-12,1.0,0.0,0
Colombo Proper,698.7,2455000,3513.668241019035,2020-02-13,1.0,0.0,0
Colombo Proper,698.7,2455000,3513.668241019035,2020-02-14,1.0,0.0,0
Colombo Proper,698.7,2455000,3513.668241019035,2020-02-15,1.0,0.0,0
Colombo Proper,698.7,2455000,3513.668241019035,2020-02-16,1.0,0.0,0
Colombo Proper,698.7,2455000,3513.668241019035,2020-02-17,1.0,0.0,0
Colombo Proper,698.7,2455000,3513.668241019035,2020-02-18,1.0,0.0,0
Colombo Proper,698.7,2455000,3513.668241019035,2020-02-19,1.0,0.0,0
Colombo Proper,698.7,2455000,3513.668241019035,2020-02-20,1.0,0.0,0
Colombo Proper,698.7,2455000,3513.668241019035,2020-02-21,1.0,0.0,0
Colombo Proper,698.7,2455000,3513.668241019035,2020-02-22,1.0,0.0,0
Colombo Proper,698.7,2455000,3513.668241019035,2020-02-23,1.0,0.0,0
Colombo Proper,698.7,2455000,3513.668241019035,2020-02-24,1.0,0.0,0
Colombo Proper,698.7,2455000,3513.668241019035,2020-02-25,1.0,0.0,0
Colombo Proper,698.7,2455000,3513.668241019035,2020-02-26,1.0,0.0,0
Colombo Proper,698.7,2455000,3513.668241019035,2020-02-27,1.0,0.0,0
Colombo Proper,698.7,2455000,3513.668241019035,2020-02-28,1.0,0.0,0
Colombo Proper,698.7,2455000,3513.668241019035,2020-02-29,1.0,0.0,0
Colombo Proper,698.7,2455000,3513.668241019035,2020-03-01,1.0,0.0,0
Colombo Proper,698.7,2455000,3513.668241019035,2020-03-02,1.0,0.0,0
Colombo Proper,698.7,2455000,3513.668241019035,2020-03-03,1.0,0.0,0
Colombo Proper,698.7,2455000,3513.668241019035,2020-03-04,1.0,0.0,0
Colombo Proper,698.7,2455000,3513.668241019035,2020-03-05,1.0,0.0,0
Colombo Proper,698.7,2455000,3513.668241019035,2020-03-06,1.0,0.0,0
Colombo Proper,698.7,2455000,3513.668241019035,2020-03-07,1.0,0.0,0
Colombo Proper,698.7,2455000,3513.668241019035,2020-03-08,1.0,0.0,0
Colombo Proper,698.7,2455000,3513.668241019035,2020-03-09,1.0,0.0,0
Colombo Proper,698.7,2455000,3513.668241019035,2020-03-10,1.0,0.0,0
Colombo Proper,698.7,2455000,3513.668241019035,2020-03-11,2.0,1.0,0
Colombo Proper,698.7,2455000,3513.668241019035,2020-03-12,2.0,0.0,0
Colombo Proper,698.7,2455000,3513.668241019035,2020-03-13,6.0,4.0,0
Colombo Proper,698.7,2455000,3513.668241019035,2020-03-14,10.0,4.0,0
Colombo Proper,698.7,2455000,3513.668241019035,2020-03-15,18.0,8.0,0
Colombo Proper,698.7,2455000,3513.668241019035,2020-03-16,28.0,10.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-03-17,44.0,16.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-03-18,51.0,7.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-03-19,60.0,9.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-03-20,73.0,13.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-03-21,77.0,4.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-03-22,82.0,5.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-03-23,97.0,15.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-03-24,102.0,5.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-03-25,102.0,0.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-03-26,106.0,4.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-03-27,106.0,0.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-03-28,113.0,7.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-03-29,117.0,4.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-03-30,122.0,5.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-03-31,143.0,21.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-04-01,146.0,3.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-04-02,151.0,5.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-04-03,159.0,8.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-04-04,166.0,7.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-04-05,176.0,10.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-04-06,178.0,2.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-04-07,185.0,7.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-04-08,189.0,4.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-04-09,190.0,1.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-04-10,190.0,0.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-04-11,198.0,8.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-04-12,210.0,12.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-04-13,217.0,7.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-04-14,233.0,16.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-04-15,238.0,5.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-04-16,238.0,0.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-04-17,244.0,6.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-04-18,254.0,10.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-04-19,271.0,17.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-04-20,304.0,33.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-04-21,310.0,6.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-04-22,330.0,20.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-04-23,368.0,38.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-04-24,420.0,52.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-04-25,460.0,40.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-04-26,523.0,63.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-04-27,588.0,65.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-04-28,619.0,31.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-04-29,649.0,30.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-04-30,663.0,14.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-05-01,690.0,27.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-05-02,705.0,15.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-05-03,718.0,13.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-05-04,751.0,33.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-05-05,771.0,20.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-05-06,797.0,26.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-05-07,824.0,27.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-05-08,835.0,11.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-05-09,847.0,12.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-05-10,863.0,16.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-05-11,869.0,6.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-05-12,889.0,20.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-05-13,915.0,26.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-05-14,925.0,10.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-05-15,935.0,10.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-05-16,960.0,25.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-05-17,981.0,21.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-05-18,992.0,11.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-05-19,1027.0,35.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-05-20,1028.0,1.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-05-21,1055.0,27.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-05-22,1068.0,13.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-05-23,1089.0,21.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-05-24,1141.0,52.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-05-25,1182.0,41.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-05-26,1319.0,137.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-05-27,1469.0,150.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-05-28,1530.0,61.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-05-29,1558.0,28.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-05-30,1620.0,62.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-05-31,1633.0,13.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-06-01,1643.0,10.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-06-02,1683.0,40.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-06-03,1749.0,66.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-06-04,1797.0,48.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-06-05,1801.0,4.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-06-06,1814.0,13.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-06-07,1835.0,21.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-06-08,1857.0,22.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-06-09,1859.0,2.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-06-10,1869.0,10.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-06-11,1877.0,8.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-06-12,1880.0,3.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-06-13,1884.0,4.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-06-14,1889.0,5.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-06-15,1905.0,16.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-06-16,1915.0,10.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-06-17,1924.0,9.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-06-18,1947.0,23.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-06-19,1950.0,3.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-06-20,1950.0,0.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-06-21,1950.0,0.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-06-22,1951.0,1.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-06-23,1991.0,40.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-06-24,2001.0,10.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-06-25,2010.0,9.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-06-26,2014.0,4.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-06-27,2033.0,19.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-06-28,2037.0,4.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-06-29,2039.0,2.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-06-30,2047.0,8.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-07-01,2054.0,7.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-07-02,2066.0,12.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-07-03,2069.0,3.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-07-04,2074.0,5.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-07-05,2076.0,2.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-07-06,2077.0,1.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-07-07,2081.0,4.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-07-08,2094.0,13.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-07-09,2154.0,60.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-07-10,2454.0,300.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-07-11,2511.0,57.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-07-12,2617.0,106.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-07-13,2646.0,29.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-07-14,2665.0,19.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-07-15,2671.0,6.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-07-16,2687.0,16.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-07-17,2697.0,10.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-07-18,2703.0,6.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-07-19,2724.0,21.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-07-20,2730.0,6.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-07-21,2730.0,0.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-07-22,2752.0,22.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-07-23,2753.0,1.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-07-24,2764.0,11.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-07-25,2770.0,6.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-07-26,2782.0,12.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-07-27,2805.0,23.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-07-28,2810.0,5.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-07-29,2810.0,0.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-07-30,2814.0,4.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-07-31,2815.0,1.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-08-01,2815.0,0.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-08-02,2823.0,8.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-08-03,2828.0,5.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-08-04,2834.0,6.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-08-05,2839.0,5.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-08-06,2839.0,0.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-08-07,2839.0,0.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-08-08,2841.0,2.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-08-09,2844.0,3.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-08-10,2871.0,27.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-08-11,2880.0,9.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-08-12,2881.0,1.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-08-13,2882.0,1.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-08-14,2886.0,4.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-08-15,2890.0,4.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-08-16,2893.0,3.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-08-17,2900.0,7.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-08-18,2902.0,2.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-08-19,2902.0,0.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-08-20,2918.0,16.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-08-21,2941.0,23.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-08-22,2947.0,6.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-08-23,2953.0,6.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-08-24,2959.0,6.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-08-25,2971.0,12.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-08-26,2984.0,13.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-08-27,2986.0,2.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-08-28,2989.0,3.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-08-29,2995.0,6.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-08-30,3012.0,17.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-08-31,3049.0,37.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-09-01,3092.0,43.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-09-02,3101.0,9.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-09-03,3111.0,10.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-09-04,3115.0,4.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-09-05,3121.0,6.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-09-06,3123.0,2.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-09-07,3123.0,0.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-09-08,3140.0,17.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-09-09,3147.0,7.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-09-10,3155.0,8.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-09-11,3169.0,14.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-09-12,3195.0,26.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-09-13,3234.0,39.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-09-14,3262.0,28.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-09-15,3271.0,9.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-09-16,3271.0,0.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-09-17,3276.0,5.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-09-18,3281.0,5.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-09-19,3283.0,2.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-09-20,3287.0,4.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-09-21,3299.0,12.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-09-22,3313.0,14.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-09-23,3324.0,11.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-09-24,3333.0,9.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-09-25,3345.0,12.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-09-26,3349.0,4.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-09-27,3360.0,11.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-09-28,3363.0,3.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-09-29,3374.0,11.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-09-30,3380.0,6.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-10-01,3382.0,2.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-10-02,3388.0,6.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-10-03,3395.0,7.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-10-04,3402.0,7.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-10-05,3513.0,111.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-10-06,4252.0,739.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-10-07,4459.0,207.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-10-08,4488.0,29.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-10-09,4523.0,35.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-10-10,4628.0,105.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-10-11,4752.0,124.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-10-12,4844.0,92.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-10-13,5038.0,194.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-10-14,5170.0,132.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-10-15,5244.0,74.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-10-16,5354.0,110.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-10-17,5475.0,121.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-10-18,5538.0,63.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-10-19,5625.0,87.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-10-20,5811.0,186.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-10-21,5978.0,167.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-10-22,6287.0,309.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-10-23,7153.0,866.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-10-24,7521.0,368.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-10-25,7872.0,351.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-10-26,8413.0,541.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-10-27,8870.0,457.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-10-28,9205.0,335.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-10-29,9791.0,586.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-10-30,10424.0,633.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-10-31,10663.0,239.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-11-01,11060.0,397.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-11-02,11335.0,275.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-11-03,11744.0,409.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-11-04,12187.0,443.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-11-05,12570.0,383.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-11-06,12970.0,400.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-11-07,13419.0,449.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-11-08,13929.0,510.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-11-09,14285.0,356.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-11-10,14715.0,430.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-11-11,15350.0,635.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-11-12,15723.0,373.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-11-13,16191.0,468.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-11-14,16583.0,392.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-11-15,17287.0,704.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-11-16,17674.0,387.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-11-17,18075.0,401.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-11-18,18402.0,327.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-11-19,18841.0,439.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-11-20,19280.0,439.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-11-21,19771.0,491.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-11-22,20171.0,400.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-11-23,20508.0,337.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-11-24,20967.0,459.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-11-25,21469.0,502.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-11-26,22028.0,559.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-11-27,22501.0,473.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-11-28,22988.0,487.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-11-29,23484.0,496.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-11-30,23987.0,503.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-12-01,24532.0,545.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-12-02,25410.0,878.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-12-03,26038.0,628.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-12-04,26559.0,521.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-12-05,27228.0,669.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-12-06,27877.0,649.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-12-07,28580.0,703.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-12-08,29378.0,798.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-12-09,30072.0,694.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-12-10,30613.0,541.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-12-11,31375.0,762.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-12-12,32135.0,760.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-12-13,32790.0,655.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-12-14,33478.0,688.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-12-15,34121.0,643.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-12-16,34737.0,616.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-12-17,35387.0,650.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-12-18,36049.0,662.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-12-19,36667.0,618.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-12-20,37261.0,594.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-12-21,37631.0,370.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-12-22,38059.0,428.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-12-23,38639.0,580.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-12-24,39231.0,592.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-12-25,39782.0,551.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-12-26,40380.0,598.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-12-27,41054.0,674.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-12-28,41603.0,549.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-12-29,42056.0,453.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-12-30,42702.0,646.0,1
Colombo Proper,698.7,2455000,3513.668241019035,2020-12-31,43299.0,597.0,1
Colombo Proper,698.7,2480000,3549.4489766709603,2021-01-01,43856.0,557.0,1
Colombo Proper,698.7,2480000,3549.4489766709603,2021-01-02,44371.0,515.0,1
Colombo Proper,698.7,2480000,3549.4489766709603,2021-01-03,44774.0,403.0,1
Colombo Proper,698.7,2480000,3549.4489766709603,2021-01-04,45242.0,468.0,1
Colombo Proper,698.7,2480000,3549.4489766709603,2021-01-05,45726.0,484.0,1
Colombo Proper,698.7,2480000,3549.4489766709603,2021-01-06,46248.0,522.0,1
