region,DATE,carbonmonoxide_average,nitrogendioxide_average,ozone_average
"Bibile, Monaragala",2022-11-27,0.034785196185112,1.5314522897824645e-05,0.11696574836969376
"Bibile, Monaragala",2022-11-28,0.033425590954720974,1.4272918633650988e-05,0.11302792529265086
"Bibile, Monaragala",2022-11-29,0.04175605997443199,1.342543419013964e-05,0.12125366926193237
"Bibile, Monaragala",2022-11-30,0.03230945020914078,8.383351996599231e-06,0.11708244764142567
"Bibile, Monaragala",2022-12-01,0.028904208913445473,7.039931915642228e-06,0.11841724812984467
"Bibile, Monaragala",2022-12-02,0.03432323969900608,1.0565156117081642e-05,0.11768558621406555
"Bibile, Monaragala",2022-12-03,0.02639130689203739,1.1944872312596999e-05,0.11780072748661041
"Bibile, Monaragala",2022-12-04,0.029201655338207882,1.9985332983196713e-05,0.11913847923278809
"Bibile, Monaragala",2022-12-05,0.02764775790274143,-2.7409141694079153e-06,0.11826051026582718
"Bibile, Monaragala",2022-12-06,0.02639130689203739,3.528043407641235e-06,0.11875078827142715
"Bibile, Monaragala",2022-12-07,0.02639130689203739,7.293594383857756e-06,0.11176199962695439
"Bibile, Monaragala",2022-12-08,0.02740800675625602,5.401336996631774e-06,0.11968342959880829
"Bibile, Monaragala",2022-12-09,0.0268101238956054,1.1430571248638444e-05,0.11975665390491486
"Bibile, Monaragala",2022-12-10,0.02639130689203739,-3.6407393508852692e-06,0.1201881393790245
"Bibile, Monaragala",2022-12-11,0.02639130689203739,7.634953969197037e-06,0.1178475556274255
"Bibile, Monaragala",2022-12-12,0.03284977003931999,2.7448022592579946e-05,0.11667297035455704
"Bibile, Monaragala",2022-12-13,0.03298354148864746,1.1993721273029223e-05,0.1158539354801178
"Bibile, Monaragala",2022-12-14,0.032916655763983727,5.550677087740041e-06,0.1172318086028099
"Bibile, Monaragala",2022-12-15,0.035708509385585785,9.17470060812775e-06,0.11658623814582825
"Bibile, Monaragala",2022-12-16,0.03626030310988426,9.932333341566846e-06,0.11542218923568726
"Bibile, Monaragala",2022-12-17,0.034984117994705834,8.614006219431758e-06,0.11834374815225601
"Bibile, Monaragala",2022-12-18,0.035984406247735023,9.558820238453336e-06,0.11832842975854874
"Bibile, Monaragala",2022-12-19,0.03515231981873512,1.1444975825725123e-05,0.11678585410118103
"Bibile, Monaragala",2022-12-20,0.03621146082878113,2.2785002329328563e-06,0.11721576750278473
"Bibile, Monaragala",2022-12-21,0.039263151586055756,3.3085441373259528e-06,0.11539273709058762
"Bibile, Monaragala",2022-12-22,0.0389188677072525,9.822261745284777e-06,0.11583075672388077
"Bibile, Monaragala",2022-12-23,0.0327661857008934,8.347047696588561e-06,0.11524248123168945
"Bibile, Monaragala",2022-12-24,0.03906213492155075,5.939088453033037e-06,0.11384990811347961
"Bibile, Monaragala",2022-12-25,0.03412790223956108,7.835766306622341e-06,0.11276869227488835
"Bibile, Monaragala",2022-12-26,0.043766412883996964,1.2401230378600303e-05,0.11296781152486801
"Bibile, Monaragala",2022-12-27,0.03752899542450905,1.0511294021853246e-05,0.11321103572845459
"Bibile, Monaragala",2022-12-28,0.03629736602306366,1.1328640236267043e-05,0.11584000289440155
"Bibile, Monaragala",2022-12-29,0.03582444414496422,1.158702616521623e-05,0.11688236147165298
"Bibile, Monaragala",2022-12-30,0.03442095468441645,1.0449057299410924e-05,0.11025288204352061
"Bibile, Monaragala",2022-12-31,0.03601794006923834,8.899402018869296e-06,0.11796040087938309
"Bibile, Monaragala",2023-01-01,0.035514254950814776,1.165876255981857e-05,0.1192474514245987
"Bibile, Monaragala",2023-01-02,0.03512269941469033,1.1344626727805007e-05,0.11608577395478886
"Bibile, Monaragala",2023-01-03,0.03442095468441645,5.374733476060101e-06,0.11058871199687322
"Bibile, Monaragala",2023-01-04,0.03405990948279699,6.66232108414988e-06,0.11746778339147568
"Bibile, Monaragala",2023-01-05,0.035945200671752296,6.535708962474018e-06,0.11576798227098252
"Bibile, Monaragala",2023-01-06,0.03500255507727464,1.0431494047224987e-05,0.11402824769417444
"Bibile, Monaragala",2023-01-07,0.040069546550512314,1.170042287412798e-05,0.11402824769417444
"Bibile, Monaragala",2023-01-08,0.03916787728667259,1.433588636245986e-06,0.11562325805425644
"Bibile, Monaragala",2023-01-09,0.036338068544864655,1.0702460713218898e-05,0.11185482144355774
"Bibile, Monaragala",2023-01-10,0.035605320086081825,1.0101492989633698e-05,0.11373903974890709
"Bibile, Monaragala",2023-01-11,0.03779520311703285,1.3951224900665693e-05,0.11558455973863602
"Bibile, Monaragala",2023-01-12,0.03703708863920636,2.0116791347390972e-05,0.11582151800394058
"Bibile, Monaragala",2023-01-13,0.0408763624727726,8.462240657536313e-06,0.11722031235694885
"Bibile, Monaragala",2023-01-14,0.037207573652267456,1.6510643035871908e-05,0.1104448139667511
"Bibile, Monaragala",2023-01-15,0.03904196806252003,1.3840788597008213e-05,0.11109975973765056
"Bibile, Monaragala",2023-01-16,0.03904196806252003,1.300734220421873e-05,0.11364660101632276
"Bibile, Monaragala",2023-01-17,0.03904196806252003,7.985026059031952e-06,0.11292162868711682
"Bibile, Monaragala",2023-01-18,0.03783005972703298,7.495142654079245e-06,0.11640813201665878
"Bibile, Monaragala",2023-01-19,0.03783005972703298,8.616426384833176e-06,0.11022987465063731
"Bibile, Monaragala",2023-01-20,0.03645464157064756,1.7925072825164534e-05,0.1094549298286438
"Bibile, Monaragala",2023-01-21,0.03734079748392105,1.6948233678704128e-05,0.11203097883197995
"Bibile, Monaragala",2023-01-22,0.0372084995938672,2.5867031581583433e-05,0.11203097883197995
"Bibile, Monaragala",2023-01-23,0.042310889810323715,4.816796717932448e-06,0.11473594605922699
"Bibile, Monaragala",2023-01-24,0.036607244362433754,9.829395821725484e-06,0.11498796194791794
"Bibile, Monaragala",2023-01-25,0.03530588870247205,1.0143936378881335e-05,0.11186398565769196
"Bibile, Monaragala",2023-01-26,0.03554106131196022,9.070428063751024e-06,0.11111391087373097
"Bibile, Monaragala",2023-01-27,0.03744127104679744,3.203952246622066e-06,0.11317545113464196
"Bibile, Monaragala",2023-01-28,0.03510928526520729,5.947180397924967e-06,0.11793556809425354
"Bibile, Monaragala",2023-01-29,0.03372912978132566,4.925645043840632e-06,0.1160128191113472
"Bibile, Monaragala",2023-01-30,0.03532174415886402,4.475581135920947e-06,0.10964352140824
"Bibile, Monaragala",2023-01-31,0.03572089597582817,1.2071325727447402e-05,0.11011265963315964
"Bibile, Monaragala",2023-02-01,0.036592199156681694,6.128647328296211e-06,0.11382422596216202
"Bibile, Monaragala",2023-02-02,0.04094633832573891,1.240551773662446e-05,0.11313788592815399
"Bibile, Monaragala",2023-02-03,0.038614120334386826,1.656217864365317e-05,0.11249460279941559
"Bibile, Monaragala",2023-02-04,0.0379683884481589,3.97050280298572e-06,0.11266657958428065
"Bibile, Monaragala",2023-02-05,0.03572618464628855,9.600822750144289e-07,0.11195363849401474
"Bibile, Monaragala",2023-02-06,0.038428881102138095,1.7904158085002564e-05,0.1119317536552747
"Bibile, Monaragala",2023-02-07,0.037170152490337685,7.828103662177455e-06,0.11226164363324642
"Bibile, Monaragala",2023-02-08,0.030635714530944824,4.515884029387962e-06,0.11633465439081192
"Bibile, Monaragala",2023-02-09,0.02857988514006138,5.8184277804684825e-06,0.11607443541288376
"Bibile, Monaragala",2023-02-10,0.03441464435309172,5.210094968788326e-06,0.11054723213116328
"Bibile, Monaragala",2023-02-11,0.03682748725016912,8.54287895890593e-06,0.114592544734478
"Bibile, Monaragala",2023-02-12,0.031394872814416885,6.9273772851374815e-06,0.11438721666733424
"Bibile, Monaragala",2023-02-13,0.031331878155469894,9.520307685306761e-06,0.11648041009902954
"Bibile, Monaragala",2023-02-14,0.03186047077178955,9.593796221452067e-06,0.11672420799732208
"Bibile, Monaragala",2023-02-15,0.03648567106574774,1.2745148524118122e-05,0.11593238761027654
"Bibile, Monaragala",2023-02-16,0.03571835160255432,8.650915560792782e-06,0.11660230904817581
"Bibile, Monaragala",2023-02-17,0.033849092898890376,9.833355761657003e-06,0.11660230904817581
"Bibile, Monaragala",2023-02-18,0.03160710632801056,1.114561382564716e-05,0.11918431520462036
"Bibile, Monaragala",2023-02-19,0.03390951082110405,4.518177775025833e-06,0.11632448434829712
"Bibile, Monaragala",2023-02-20,0.03508217136065165,5.828564098919742e-06,0.11775439977645874
"Bibile, Monaragala",2023-02-21,0.0328044556081295,7.883750981818594e-06,0.11289521306753159
"Bibile, Monaragala",2023-02-22,0.03710022382438183,7.942597221699543e-06,0.11613467087348302
"Bibile, Monaragala",2023-02-23,0.03473300114274025,6.816074915150239e-06,0.11429770787556966
"Bibile, Monaragala",2023-02-24,0.03364986553788185,1.0983228094119113e-05,0.11359646047155061
"Bibile, Monaragala",2023-02-25,0.034122489392757416,8.324129794345936e-06,0.1159757450222969
"Bibile, Monaragala",2023-02-26,0.036328633315861225,8.635336598672438e-06,0.11417098095019658
"Bibile, Monaragala",2023-02-27,0.03607197354237238,1.0087404007208534e-05,0.11433204263448715
"Bibile, Monaragala",2023-02-28,0.03504324044721822,1.6809905218906351e-06,0.11482625620232688
"Bibile, Monaragala",2023-03-01,0.03550769875033034,1.1988566257059574e-05,0.11615752428770065
"Bibile, Monaragala",2023-03-02,0.0362003034291168,-5.109101039124653e-06,0.11615416407585144
"Bibile, Monaragala",2023-03-03,0.03487538111706575,6.747618954250356e-06,0.11383056392272313
"Bibile, Monaragala",2023-03-04,0.04060830920934677,5.467190476338146e-06,0.11540094017982483
"Bibile, Monaragala",2023-03-05,0.037741845163206264,1.37596780405147e-05,0.11530616134405136
"Bibile, Monaragala",2023-03-06,0.04065735638141632,5.877551757293986e-06,0.11674252152442932
"Bibile, Monaragala",2023-03-07,0.04793970286846161,1.0147528882953338e-05,0.11803025007247925
"Bibile, Monaragala",2023-03-08,0.034326100101073585,8.325020644406322e-06,0.11458306014537811
"Bibile, Monaragala",2023-03-09,0.034096818882972,1.1899448509211652e-05,0.11616549827158451
"Bibile, Monaragala",2023-03-10,0.03446578606963158,1.588677696418017e-05,0.11427101989587148
"Bibile, Monaragala",2023-03-11,0.03770710198053469,9.710317196246857e-06,0.11562811003790961
"Bibile, Monaragala",2023-03-12,0.04603064805269241,3.4089473501808243e-06,0.11992766708135605
"Bibile, Monaragala",2023-03-13,0.045652929693460464,8.070038347796071e-06,0.1201748251914978
"Bibile, Monaragala",2023-03-14,0.04826474189758301,1.284403151657898e-05,0.12061301618814468
"Bibile, Monaragala",2023-03-15,0.045266345143318176,1.8050975995720364e-05,0.12137866020202637
"Bibile, Monaragala",2023-03-16,0.046303666196763515,4.5892916205048095e-06,0.12253175675868988
"Bibile, Monaragala",2023-03-17,0.03948424383997917,8.793909728410654e-06,0.1232454851269722
"Bibile, Monaragala",2023-03-18,0.04295068606734276,6.561679128935793e-06,0.12277910858392715
"Bibile, Monaragala",2023-03-19,0.040736605723698936,9.86140912573319e-06,0.11640458057324092
"Bibile, Monaragala",2023-03-20,0.03988089691847563,7.88633042247966e-06,0.11591211954752605
"Bibile, Monaragala",2023-03-21,0.040763108137374125,5.668380254064687e-06,0.11958532345791659
"Bibile, Monaragala",2023-03-22,0.041189396236505776,1.3490326637111139e-05,0.11836526956823139
"Bibile, Monaragala",2023-03-23,0.040308751321087286,1.5537811123067513e-05,0.12319792807102203
"Bibile, Monaragala",2023-03-24,0.03860023866097132,1.3823272638546769e-05,0.12304604798555374
"Bibile, Monaragala",2023-03-25,0.036023981869220734,1.292026718147099e-05,0.12229642271995544
"Bibile, Monaragala",2023-03-26,0.03471938148140907,8.272455488622654e-06,0.12169081717729568
"Bibile, Monaragala",2023-03-27,0.03284958004951477,1.540562152513303e-05,0.12414529174566269
"Bibile, Monaragala",2023-03-28,0.03509818622842431,1.5414747394970618e-05,0.11614890148242314
"Bibile, Monaragala",2023-03-29,0.03467278240714222,7.889288099249825e-06,0.12107035828133425
"Bibile, Monaragala",2023-03-30,0.03308187425136566,1.4051232028577942e-05,0.12250371277332306
"Bibile, Monaragala",2023-03-31,0.031640052795410156,8.625474947621115e-06,0.12315988540649414
"Bibile, Monaragala",2023-04-01,0.029735956341028214,1.2712756870314479e-05,0.12232300639152527
"Bibile, Monaragala",2023-04-02,0.03598847286775708,1.1530682968441397e-05,0.12266220152378082
"Bibile, Monaragala",2023-04-03,0.03216247074306011,1.3202879017626401e-05,0.12266220152378082
"Bibile, Monaragala",2023-04-04,0.03136751428246498,1.0687244866858236e-05,0.11978521943092346
"Bibile, Monaragala",2023-04-05,0.03178241476416588,1.3214491445978638e-05,0.12201550602912903
"Bibile, Monaragala",2023-04-06,0.032284218817949295,1.2894626706838608e-05,0.11902313927809398
"Bibile, Monaragala",2023-04-07,0.0363867050036788,1.3244526144262636e-05,0.1220017597079277
"Bibile, Monaragala",2023-04-08,0.03295521321706474,1.6537860574317165e-05,0.12070640611151855
"Bibile, Monaragala",2023-04-09,0.03348444619526466,8.896481631381903e-06,0.12183606624603271
"Bibile, Monaragala",2023-04-10,0.030443886294960976,1.0821099749591667e-05,0.12120344489812851
"Bibile, Monaragala",2023-04-11,0.03793700784444809,1.0974961696774699e-05,0.1246209666132927
"Bibile, Monaragala",2023-04-12,0.041051190346479416,1.4825542166363448e-05,0.12386446446180344
"Bibile, Monaragala",2023-04-13,0.03357438494761785,1.429158692189958e-05,0.12530609965324402
"Bibile, Monaragala",2023-04-14,0.035751617358376585,1.4915925021341536e-05,0.12555862963199615
"Bibile, Monaragala",2023-04-15,0.0363135002553463,1.1701013136189431e-05,0.12374542653560638
"Bibile, Monaragala",2023-04-16,0.03818909451365471,1.5137990885705221e-05,0.12390879541635513
"Bibile, Monaragala",2023-04-17,0.032496916595846415,1.1739040019165259e-05,0.12005523095528285
"Bibile, Monaragala",2023-04-18,0.03220526687800884,1.0695303899410646e-05,0.12467262893915176
"Bibile, Monaragala",2023-04-19,0.034801194560714066,1.0068592018797062e-05,0.12309552046159902
"Bibile, Monaragala",2023-04-20,0.04276181757450104,1.1464201634225901e-05,0.12408009171485901
"Bibile, Monaragala",2023-04-21,0.03270234540104866,3.6892483876727056e-06,0.12288196384906769
"Bibile, Monaragala",2023-04-22,0.035708364099264145,9.783158930076752e-06,0.1237141564488411
"Bibile, Monaragala",2023-04-23,0.03227313980460167,1.142692235589493e-05,0.12355873733758926
"Bibile, Monaragala",2023-04-24,0.032531466955939926,1.1297050150460564e-05,0.11803225924571355
"Bibile, Monaragala",2023-04-25,0.0333038290652136,-6.533767191285733e-06,0.12171757966279984
"Bibile, Monaragala",2023-04-26,0.033504323619935245,8.654956218379084e-06,0.12115466511911815
"Bibile, Monaragala",2023-04-27,0.031974561512470245,1.1218238796573132e-05,0.12375184893608093
"Bibile, Monaragala",2023-04-28,0.031843661641081177,-2.6996021915692836e-06,0.12235675752162933
"Bibile, Monaragala",2023-04-29,0.031691508988539376,-6.1563487179228105e-06,0.11972961015999317
"Bibile, Monaragala",2023-04-30,0.03183657738069693,7.732060112175532e-06,0.12194607220590115
"Bibile, Monaragala",2023-05-01,0.031168363988399506,6.282877166086109e-06,0.12160179018974304
"Bibile, Monaragala",2023-05-02,0.028474051505327225,5.556558335229056e-06,0.12127035111188889
"Bibile, Monaragala",2023-05-03,0.032717460145552955,8.375955985684413e-06,0.12381451576948166
"Bibile, Monaragala",2023-05-04,0.03210724890232086,1.0308621313015465e-05,0.12070332281291485
"Bibile, Monaragala",2023-05-05,0.03111678113540014,1.0249126641307763e-05,0.12180323898792267
"Bibile, Monaragala",2023-05-06,0.029452407732605934,1.7849513824330643e-05,0.12089423835277557
"Bibile, Monaragala",2023-05-07,0.03142570559349325,2.7612906706053764e-05,0.12097782641649246
"Bibile, Monaragala",2023-05-08,0.031135430559515953,1.6796238924143836e-05,0.12172207236289978
"Bibile, Monaragala",2023-05-09,0.03113427696128686,3.039944658667082e-06,0.12148422002792358
"Bibile, Monaragala",2023-05-10,0.0340897049754858,1.4373683370649815e-05,0.11964717259009679
"Bibile, Monaragala",2023-05-11,0.031791623681783676,2.2028645616956055e-05,0.11880707740783691
"Bibile, Monaragala",2023-05-12,0.03124248795211315,1.1571481991268229e-05,0.12218932807445526
"Bibile, Monaragala",2023-05-13,0.028583353385329247,6.22076959189144e-06,0.1231372207403183
"Bibile, Monaragala",2023-05-14,0.03297482058405876,1.1055312825192232e-05,0.12024340592324734
"Bibile, Monaragala",2023-05-15,0.031148071400821212,1.9558225176297128e-05,0.12036396811405818
"Bibile, Monaragala",2023-05-16,0.030933553973833725,1.5721274394309148e-05,0.11870667586723964
"Bibile, Monaragala",2023-05-17,0.03368116170167923,7.971091918079765e-06,0.1251779943704605
"Bibile, Monaragala",2023-05-18,0.03352171927690506,1.361775957775535e-05,0.12312106043100357
"Bibile, Monaragala",2023-05-19,0.030597863718867302,1.0155669770028908e-05,0.12201980501413345
"Bibile, Monaragala",2023-05-20,0.032600248232483864,1.430446809536079e-05,0.12035925686359406
"Bibile, Monaragala",2023-05-21,0.028705137471357983,1.0184719030803535e-05,0.12266952916979791
"Bibile, Monaragala",2023-05-22,0.02602793648838997,1.1476596228021663e-05,0.12145832926034927
"Bibile, Monaragala",2023-05-23,0.024209553375840187,7.874611583247315e-06,0.12093301862478256
"Bibile, Monaragala",2023-05-24,0.025017857551574707,1.1646559869404882e-05,0.1199111808091402
"Bibile, Monaragala",2023-05-25,0.025990121221790712,8.576903383072931e-06,0.12145493179559708
"Bibile, Monaragala",2023-05-26,0.028764778127272923,8.44138139655115e-06,0.1207827056447665
"Bibile, Monaragala",2023-05-27,0.025997396351562604,9.680237781140022e-06,0.12105375279982884
"Bibile, Monaragala",2023-05-28,0.030682826414704323,2.1772526451968588e-05,0.12371433526277542
"Bibile, Monaragala",2023-05-29,0.030377162620425224,1.0488455700397026e-05,0.12377816438674927
"Bibile, Monaragala",2023-05-30,0.03092346154153347,1.1980740055150818e-05,0.12588734924793243
"Bibile, Monaragala",2023-05-31,0.030661150192221005,1.4656344319519121e-05,0.12086203197638194
"Bibile, Monaragala",2023-06-01,0.02776651829481125,1.5069579603732564e-05,0.12356047021845977
"Bibile, Monaragala",2023-06-02,0.03160436078906059,1.8786928194458596e-05,0.12105072289705276
"Bibile, Monaragala",2023-06-03,0.033049795776605606,2.1942320017842576e-05,0.12372802197933197
"Bibile, Monaragala",2023-06-04,0.03418732434511185,1.5860581697779708e-05,0.12447990477085114
"Bibile, Monaragala",2023-06-05,0.0255692092080911,1.1823921340692323e-05,0.1211545430123806
"Bibile, Monaragala",2023-06-06,0.03110267252971729,2.2407964934245683e-05,0.12260329816490412
"Bibile, Monaragala",2023-06-07,0.02678763121366501,1.539593722554855e-05,0.12037138889233272
"Bibile, Monaragala",2023-06-08,0.028634507209062576,9.863728450909548e-06,0.1228700578212738
"Bibile, Monaragala",2023-06-09,0.027040746062994003,1.260880526388064e-05,0.12488604336977005
"Bibile, Monaragala",2023-06-10,0.025195728987455368,1.6208803572226316e-05,0.1243186965584755
"Bibile, Monaragala",2023-06-11,0.02691465336829424,6.339255264720123e-06,0.123111546660463
"Bibile, Monaragala",2023-06-12,0.023644636074701946,1.3274236152938101e-05,0.12079411000013351
"Bibile, Monaragala",2023-06-13,0.02344699390232563,5.414352926891297e-06,0.12213655561208725
"Bibile, Monaragala",2023-06-14,0.02524716593325138,1.134215563070029e-05,0.1229252964258194
"Bibile, Monaragala",2023-06-15,0.024005722875396412,5.911037533223862e-06,0.12213809043169022
"Bibile, Monaragala",2023-06-16,0.023966399331887562,1.3701177522307262e-05,0.12163204451402028
"Bibile, Monaragala",2023-06-17,0.024166570510715246,2.8059543183189817e-05,0.12026231487592061
"Bibile, Monaragala",2023-06-18,0.027140557765960693,8.080355655692983e-06,0.12664297223091125
"Bibile, Monaragala",2023-06-19,0.026922406628727913,1.0066197319247294e-05,0.12497387826442719
"Bibile, Monaragala",2023-06-20,0.02362865163013339,1.2500613820520812e-05,0.12163226865231991
"Bibile, Monaragala",2023-06-21,0.025897205341607332,1.0146875865757465e-05,0.12174375851949056
"Bibile, Monaragala",2023-06-22,0.025897205341607332,8.87928945303429e-06,0.12374821941678722
"Bibile, Monaragala",2023-06-23,0.02527552912943065,1.7237138308701105e-05,0.12444596737623215
"Bibile, Monaragala",2023-06-24,0.025289298966526985,1.626827724976465e-05,0.12386216968297958
"Bibile, Monaragala",2023-06-25,0.025882713496685028,1.3513989870261867e-05,0.12302827090024948
"Bibile, Monaragala",2023-06-26,0.025586006231606007,7.009632099652663e-06,0.12131706128517787
"Bibile, Monaragala",2023-06-27,0.0246732234954834,8.568134944653139e-06,0.12238572724163532
"Bibile, Monaragala",2023-06-28,0.0247701754172643,1.1984458183178504e-05,0.12252965321143468
"Bibile, Monaragala",2023-06-29,0.02415468543767929,1.1777528925449587e-05,0.12390562146902084
"Bibile, Monaragala",2023-06-30,0.022573422640562057,1.2224459169374313e-05,0.11988525589307149
"Bibile, Monaragala",2023-07-01,0.0230404045432806,1.1459536835900508e-05,0.12186775915324688
"Bibile, Monaragala",2023-07-02,0.024469060823321342,2.887864184231148e-06,0.12230018277963002
"Bibile, Monaragala",2023-07-03,0.023559393361210823,1.652503306104336e-05,0.12064207904040813
"Bibile, Monaragala",2023-07-04,0.02336096266905467,1.5859850464039482e-05,0.12264148145914078
"Bibile, Monaragala",2023-07-05,0.02399461902678013,3.7872730899835005e-05,0.12186287560810644
"Bibile, Monaragala",2023-07-06,0.02179156243801117,1.9113234884571284e-05,0.12195379038651784
"Bibile, Monaragala",2023-07-07,0.02420647395774722,4.310807526053395e-06,0.12272984782854716
"Bibile, Monaragala",2023-07-08,0.023330885140846174,6.680947080894839e-06,0.122096111997962
"Bibile, Monaragala",2023-07-09,0.023205522447824478,1.7935410141944885e-05,0.12182529022296269
"Bibile, Monaragala",2023-07-10,0.023067852947860956,-7.528105015808251e-06,0.1226392313838005
"Bibile, Monaragala",2023-07-11,0.02370599820278585,2.0078621673746966e-05,0.12239387445151806
"Bibile, Monaragala",2023-07-12,0.02240591961890459,1.2548938684631139e-05,0.12299886718392372
"Bibile, Monaragala",2023-07-13,0.022830132395029068,1.1545353117980994e-05,0.12254980951547623
"Bibile, Monaragala",2023-07-14,0.02261802600696683,1.111116921492794e-05,0.12264544563367961
"Bibile, Monaragala",2023-07-15,0.02320701628923416,1.0953741366392933e-05,0.11958830058574677
"Bibile, Monaragala",2023-07-16,0.023426992818713188,1.3225771908764727e-05,0.12148281186819077
"Bibile, Monaragala",2023-07-17,0.023758763447403908,1.0923834452114534e-05,0.11988788098096848
"Bibile, Monaragala",2023-07-18,0.023368436843156815,1.5024343156255782e-05,0.12154565751552582
"Bibile, Monaragala",2023-07-19,0.02323900970319907,1.2911447811347898e-05,0.12052559293806553
"Bibile, Monaragala",2023-07-20,0.0230119526386261,1.9527182303136215e-05,0.12187714874744415
"Bibile, Monaragala",2023-07-21,0.023344540658096474,1.652306309551932e-05,0.1233803778886795
"Bibile, Monaragala",2023-07-22,0.023206466394993994,2.5865292627713643e-05,0.12363602221012115
"Bibile, Monaragala",2023-07-23,0.022647045087069273,1.7399586795363575e-05,0.12189096212387085
"Bibile, Monaragala",2023-07-24,0.022829498862847686,4.643326519726543e-06,0.12147484968105952
"Bibile, Monaragala",2023-07-25,0.022647045087069273,1.2259858522156719e-05,0.12371835857629776
"Bibile, Monaragala",2023-07-26,0.022647045087069273,1.9964541934314184e-05,0.12268004814783731
"Bibile, Monaragala",2023-07-27,0.025604555383324623,1.416347276972374e-05,0.12121155485510826
"Bibile, Monaragala",2023-07-28,0.025811972096562386,1.463332591811195e-05,0.12071917951107025
"Bibile, Monaragala",2023-07-29,0.022842630743980408,1.931444239744451e-05,0.12096114829182625
"Bibile, Monaragala",2023-07-30,0.02517472704251607,6.4041973928397056e-06,0.12002915516495705
"Bibile, Monaragala",2023-07-31,0.027433130890130997,1.639658512431197e-05,0.12122391164302826
"Bibile, Monaragala",2023-08-01,0.023280811806519825,1.3493689948518295e-05,0.12094013579189777
"Bibile, Monaragala",2023-08-02,0.022548841933409374,8.825390978017822e-06,0.1212362740188837
"Bibile, Monaragala",2023-08-03,0.024609377918144066,2.1511716113309376e-05,0.12115071962277095
"Bibile, Monaragala",2023-08-04,0.024420928210020065,1.160859210358467e-05,0.12276871502399445
"Bibile, Monaragala",2023-08-05,0.02582043595612049,1.2230135325808078e-05,0.12252119928598404
"Bibile, Monaragala",2023-08-06,0.02665737271308899,1.5190273188636638e-05,0.1206118216117223
"Bibile, Monaragala",2023-08-07,0.02294318377971649,1.3837415281159338e-05,0.12197185059388478
"Bibile, Monaragala",2023-08-08,0.02514033081630866,8.511228770657908e-06,0.12146047875285149
"Bibile, Monaragala",2023-08-09,0.02380039542913437,1.0196408766205423e-05,0.12107791751623154
"Bibile, Monaragala",2023-08-10,0.02446698397397995,1.4598579582525417e-05,0.12261299043893814
"Bibile, Monaragala",2023-08-11,0.022647250443696976,8.07960532256402e-06,0.12241201847791672
"Bibile, Monaragala",2023-08-12,0.023781257991989452,1.1118704605905805e-05,0.12104735026756923
"Bibile, Monaragala",2023-08-13,0.02340963462160693,1.5546967915724963e-05,0.1217875691751639
"Bibile, Monaragala",2023-08-14,0.02543434624870618,1.5780105968588032e-05,0.12289635588725407
"Bibile, Monaragala",2023-08-15,0.024538941060503323,1.0484930498932954e-05,0.12315511144697666
"Bibile, Monaragala",2023-08-16,0.023889529208342235,8.044584319577552e-06,0.12271903455257416
"Bibile, Monaragala",2023-08-17,0.02466522343456745,8.86254565557465e-06,0.12128765136003494
"Bibile, Monaragala",2023-08-18,0.021548422053456306,1.3015786862524692e-05,0.12236057221889496
"Bibile, Monaragala",2023-08-19,0.026119697218139965,1.5325280401157215e-05,0.12310647778213024
"Bibile, Monaragala",2023-08-20,0.024815915773312252,1.835798866522964e-05,0.12225297465920448
"Bibile, Monaragala",2023-08-21,0.026788581162691116,1.903448355733417e-05,0.12287444621324539
"Bibile, Monaragala",2023-08-22,0.026332087814807892,1.3271580428408924e-05,0.12300421297550201
"Bibile, Monaragala",2023-08-23,0.02603306621313095,1.097558288165601e-05,0.1214593971769015
"Bibile, Monaragala",2023-08-24,0.023135504685342312,1.4911635844327975e-05,0.12126580998301506
"Bibile, Monaragala",2023-08-25,0.025572309968993068,1.6281037460430525e-05,0.12100330988566081
"Bibile, Monaragala",2023-08-26,0.022041939198970795,1.3807510185870342e-05,0.12174058705568314
"Bibile, Monaragala",2023-08-27,0.025260446593165398,1.1974370863754302e-05,0.12028961628675461
"Bibile, Monaragala",2023-08-28,0.02386435183386008,9.752481446412276e-06,0.12051876882712047
"Bibile, Monaragala",2023-08-29,0.01854955591261387,1.932071245391853e-05,0.1200106218457222
"Bibile, Monaragala",2023-08-30,0.021564582362771034,1.2753028386214282e-05,0.12132295221090317
"Bibile, Monaragala",2023-08-31,0.022309734175602596,3.676641881611431e-06,0.12164578400552273
"Bibile, Monaragala",2023-09-01,0.021326163369748328,1.315933059231611e-05,0.11953741312026978
"Bibile, Monaragala",2023-09-02,0.02005706913769245,2.1003465008107014e-05,0.12119425646960735
"Bibile, Monaragala",2023-09-03,0.022898837303121884,1.3387620128924027e-05,0.12137771025300026
"Bibile, Monaragala",2023-09-04,0.022898837303121884,2.206579301855527e-05,0.12090302258729935
"Bibile, Monaragala",2023-09-05,0.022898837303121884,7.365023066085996e-06,0.11898885915676753
"Bibile, Monaragala",2023-09-06,0.022898837303121884,1.698461528576445e-05,0.12091855704784393
"Bibile, Monaragala",2023-09-07,0.022898837303121884,7.07611434336286e-06,0.12161766737699509
"Bibile, Monaragala",2023-09-08,0.025128744542598724,8.309845725307241e-06,0.12128663808107376
"Bibile, Monaragala",2023-09-09,0.027803629636764526,9.488826435699593e-06,0.12213104218244553
